date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,gesture,direction,angle,power
2017/01/13,14:14:55,55,169,0.110718,-0.993713,-0.00360107,-0.017395,-2.0269,0.189484,167.288,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,184,0.110718,-0.993713,-0.00360107,-0.017395,-2.0269,0.189484,167.288,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,201,0.110718,-0.993713,-0.00360107,-0.0174561,-2.03386,0.188705,167.288,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,234,0.110718,-0.993713,-0.00360107,-0.0174561,-2.03386,0.188705,167.288,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,252,0.110718,-0.993713,-0.00360107,-0.0174561,-2.03386,0.188705,167.288,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,270,0.110718,-0.993713,-0.00360107,-0.0174561,-2.03386,0.188705,167.288,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,320,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,335,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,352,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,381,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,435,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,436,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.015625,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,451,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,485,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,501,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,544,0.110657,-0.993713,-0.00360107,-0.017395,-2.02688,0.189606,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,584,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:55,55,585,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,635,0.110657,-0.993713,-0.00360107,-0.0174561,-2.03383,0.188828,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,651,0.110657,-0.993713,-0.00360107,-0.0174561,-2.03383,0.188828,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,652,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,0,0.492188,-0.0078125,0,0,224,,,,0
2017/01/13,14:14:55,55,686,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,702,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,718,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,752,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,802,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,803,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,835,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,869,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,870,0.110657,-0.993713,-0.00366211,-0.0174561,-2.03461,0.19577,167.295,-0.0078125,-0.0078125,0.492188,-0.0078125,0,0,224,,,,0
2017/01/13,14:14:55,55,901,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,951,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:55,55,952,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:56,56,13,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,14,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:56,56,35,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:56,56,52,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:56,56,101,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:56,56,102,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,136,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,152,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,169,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,201,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,234,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,252,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,285,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,301,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,318,0.110596,-0.993713,-0.00366211,-0.0175171,-2.04153,0.195129,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,351,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,386,0.110596,-0.993713,-0.00366211,-0.0174561,-2.03458,0.195892,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,403,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,435,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,453,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,477,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,503,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,534,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,552,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,585,0.110596,-0.993713,-0.00360107,-0.0174561,-2.03381,0.18895,167.302,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,602,0.110535,-0.993713,-0.00360107,-0.0174561,-2.03378,0.189072,167.309,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,618,0.110535,-0.993713,-0.00360107,-0.0174561,-2.03378,0.189072,167.309,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,669,0.110535,-0.993713,-0.00360107,-0.0174561,-2.03378,0.189072,167.309,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,685,0.110535,-0.993713,-0.00360107,-0.0174561,-2.03378,0.189072,167.309,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,701,0.110535,-0.993713,-0.00366211,-0.0174561,-2.03455,0.196014,167.309,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,735,0.110535,-0.993713,-0.00366211,-0.0174561,-2.03455,0.196014,167.309,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,768,0.110535,-0.993713,-0.00366211,-0.0174561,-2.03455,0.196014,167.309,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,770,0.110535,-0.993713,-0.00366211,-0.0174561,-2.03455,0.196014,167.309,-0.015625,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,802,0.110474,-0.993774,-0.00360107,-0.0174561,-2.03388,0.189209,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,851,0.110474,-0.993774,-0.00366211,-0.0174561,-2.03465,0.196152,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,852,0.110474,-0.993774,-0.00366211,-0.0174561,-2.03465,0.196152,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,885,0.110474,-0.993774,-0.00360107,-0.0174561,-2.03388,0.189209,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,901,0.110474,-0.993774,-0.00360107,-0.0174561,-2.03388,0.189209,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,936,0.110474,-0.993774,-0.00366211,-0.0174561,-2.03465,0.196152,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:56,56,953,0.110474,-0.993774,-0.00366211,-0.0174561,-2.03465,0.196152,167.317,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:56,56,985,0.110474,-0.993774,-0.00366211,-0.0174561,-2.03465,0.196152,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:57,57,19,0.110474,-0.993774,-0.00366211,-0.0174561,-2.03465,0.196152,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:57,57,34,0.110474,-0.993774,-0.00372314,-0.0175171,-2.04238,0.202332,167.317,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:57,57,51,0.110474,-0.993774,-0.00372314,-0.0175171,-2.04238,0.202332,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,102,0.110474,-0.993774,-0.00372314,-0.0175171,-2.04238,0.202332,167.317,-0.015625,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,103,0.110474,-0.993774,-0.00372314,-0.0175171,-2.04238,0.202332,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,152,0.110474,-0.993774,-0.00366211,-0.0175171,-2.04161,0.195374,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,169,0.110474,-0.993774,-0.00366211,-0.0175171,-2.04161,0.195374,167.317,-0.0078125,-0.0078125,0.484375,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,186,0.110474,-0.993774,-0.00366211,-0.0175171,-2.04161,0.195374,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,212,0.110474,-0.993774,-0.00366211,-0.0175171,-2.04161,0.195374,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,252,0.110474,-0.993774,-0.00366211,-0.0175781,-2.04856,0.194611,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,253,0.110474,-0.993774,-0.00366211,-0.0175781,-2.04856,0.194611,167.317,-0.0078125,-0.0078125,0.484375,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,287,0.110474,-0.993774,-0.00366211,-0.0175781,-2.04856,0.194611,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,318,0.110474,-0.993774,-0.00366211,-0.0175781,-2.04856,0.194611,167.317,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,335,0.110413,-0.993774,-0.00366211,-0.0175781,-2.04854,0.194733,167.324,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,352,0.110413,-0.993774,-0.00366211,-0.0175781,-2.04854,0.194733,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,401,0.110413,-0.993774,-0.00366211,-0.0175781,-2.04854,0.194733,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,419,0.110413,-0.993774,-0.00366211,-0.0175781,-2.04854,0.194733,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,435,0.110413,-0.993774,-0.00366211,-0.0175781,-2.04854,0.194733,167.324,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,469,0.110413,-0.993774,-0.00366211,-0.0175781,-2.04854,0.194733,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,484,0.110413,-0.993774,-0.00366211,-0.0176392,-2.05549,0.193954,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,502,0.110413,-0.993774,-0.00366211,-0.0176392,-2.05549,0.193954,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,534,0.110413,-0.993774,-0.00366211,-0.0176392,-2.05549,0.193954,167.324,-0.0078125,-0.0078125,0.484375,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,567,0.110413,-0.993774,-0.00366211,-0.0176392,-2.05549,0.193954,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,585,0.110413,-0.993774,-0.00366211,-0.0176392,-2.05549,0.193954,167.324,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,618,0.110413,-0.993774,-0.00366211,-0.0176392,-2.05549,0.193954,167.324,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,652,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,653,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,686,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,717,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,735,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,786,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,821,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,822,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,832,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,869,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,902,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,918,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,953,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,954,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:57,57,983,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,20,0.110352,-0.993774,-0.00366211,-0.0176392,-2.05546,0.194092,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,35,0.110352,-0.993774,-0.00366211,-0.0175781,-2.04851,0.194855,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,65,0.110352,-0.993774,-0.00366211,-0.0175781,-2.04851,0.194855,167.331,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,85,0.110352,-0.993774,-0.00372314,-0.0175781,-2.04928,0.201813,167.331,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,102,0.110352,-0.993774,-0.00372314,-0.0175781,-2.04928,0.201813,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,146,0.110352,-0.993774,-0.00366211,-0.0175781,-2.04851,0.194855,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,169,0.110352,-0.993774,-0.00366211,-0.0175781,-2.04851,0.194855,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,201,0.110352,-0.993774,-0.00372314,-0.0175781,-2.04928,0.201813,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,218,0.110352,-0.993774,-0.00372314,-0.0175781,-2.04928,0.201813,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,237,0.110352,-0.993774,-0.00372314,-0.0175781,-2.04928,0.201813,167.331,-0.0078125,0,0.492188,-0.0078125,0,0,225,,,,0
2017/01/13,14:14:58,58,251,0.110352,-0.993774,-0.00372314,-0.0175781,-2.04928,0.201813,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,320,0.110352,-0.993774,-0.00372314,-0.0175171,-2.04233,0.202591,167.331,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,321,0.110352,-0.993774,-0.00372314,-0.0175171,-2.04233,0.202591,167.331,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,352,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,369,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,385,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,417,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,435,0.110291,-0.993774,-0.00372314,-0.0175781,-2.04926,0.201935,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,468,0.110291,-0.993774,-0.00372314,-0.0175781,-2.04926,0.201935,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,535,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,536,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,537,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:58,58,569,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,225,,,,0
2017/01/13,14:14:58,58,618,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:58,58,619,0.110291,-0.993774,-0.00372314,-0.0175171,-2.0423,0.202713,167.338,-0.015625,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:58,58,652,0.110291,-0.993774,-0.00372314,-0.0175781,-2.04926,0.201935,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:58,58,669,0.110291,-0.993774,-0.00372314,-0.0175781,-2.04926,0.201935,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
2017/01/13,14:14:58,58,685,0.110291,-0.993774,-0.00372314,-0.0175781,-2.04926,0.201935,167.338,-0.0078125,-0.0078125,0.492188,-0.0078125,-0.0078125,0,224,,,,0
