date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,power
2017/01/13,14:17:37,37,475,-0.458191,0.888794,-0.00140381,0.00842285,-0.784171,-0.585297,125.452,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,492,-0.45813,0.888855,-0.00140381,0.00854492,-0.796674,-0.591629,125.461,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:37,37,542,-0.45813,0.888855,-0.00140381,0.00854492,-0.796674,-0.591629,125.461,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:37,37,543,-0.458069,0.888855,-0.00134277,0.00860596,-0.806105,-0.588593,125.467,0,0,0.492188,-0.0078125,0,0,222,0
2017/01/13,14:17:37,37,593,-0.458069,0.888855,-0.00134277,0.00860596,-0.806105,-0.588593,125.467,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,609,-0.458069,0.888855,-0.00128174,0.00891113,-0.840397,-0.598404,125.467,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,641,-0.458069,0.888855,-0.00128174,0.00891113,-0.840397,-0.598404,125.467,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,642,-0.458069,0.888855,-0.0012207,0.00909424,-0.862253,-0.601791,125.467,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,676,-0.458069,0.888855,-0.0012207,0.00909424,-0.862253,-0.601791,125.467,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,692,-0.458069,0.888855,-0.00109863,0.00933838,-0.893531,-0.602173,125.467,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,831,-0.458069,0.888855,-0.00109863,0.00933838,-0.893531,-0.602173,125.467,0,0,0.484375,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,832,-0.45813,0.888855,-0.0010376,0.00958252,-0.921598,-0.60881,125.461,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,833,-0.45813,0.888855,-0.0010376,0.00958252,-0.921598,-0.60881,125.461,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,840,-0.45813,0.888794,-0.000976562,0.00982666,-0.949605,-0.615479,125.457,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,841,-0.45813,0.888794,-0.000976562,0.00982666,-0.949605,-0.615479,125.457,0,0,0.484375,-0.0078125,-0.0078125,0,224,0
2017/01/13,14:17:37,37,859,-0.45813,0.888794,-0.000915527,0.0100708,-0.977678,-0.62207,125.457,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,875,-0.45813,0.888794,-0.000915527,0.0100708,-0.977678,-0.62207,125.457,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,909,-0.458191,0.888794,-0.000854492,0.010376,-1.01196,-0.631927,125.45,0,0,0.492188,-0.0078125,0,0,224,0
2017/01/13,14:17:37,37,925,-0.458191,0.888794,-0.000854492,0.010376,-1.01196,-0.631927,125.45,0,0,0.484375,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,942,-0.458252,0.888733,-0.000732422,0.0106201,-1.04316,-0.632416,125.441,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,975,-0.458252,0.888733,-0.000732422,0.0106201,-1.04316,-0.632416,125.441,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:37,37,992,-0.458313,0.888733,-0.000610352,0.0108643,-1.07444,-0.632858,125.434,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,27,-0.458313,0.888733,-0.000610352,0.0108643,-1.07444,-0.632858,125.434,0,0,0.484375,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:38,38,59,-0.458374,0.888672,-0.000488281,0.0112305,-1.11807,-0.639771,125.425,0,0,0.484375,-0.0078125,-0.0078125,0,222,0
2017/01/13,14:17:38,38,75,-0.458374,0.888672,-0.000488281,0.0112305,-1.11807,-0.639771,125.425,0,0,0.492188,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:38,38,92,-0.458435,0.888611,-0.000427246,0.0116577,-1.16471,-0.656113,125.415,0,0,0.484375,-0.0078125,-0.0078125,0,223,0
2017/01/13,14:17:38,38,125,-0.458435,0.888611,-0.000427246,0.0116577,-1.16471,-0.656113,125.415,0,0,0.492188,-0.0078125,0,0,223,0
2017/01/13,14:17:38,38,159,-0.458496,0.888611,-0.000366211,0.0119019,-1.19278,-0.662781,125.408,0,0,0.492188,-0.0078125,0,0,223,0
