date,time,,millisec,quaternion.w,quaternion.x,quaternion.y,quaternion.z,angle.x,angle.y,angle.z,acc.x,acc.y,acc.z,gyro.x,gyro.y,gyro.z,compass,power
2017/01/16,15:55:04,4,85,0.977478,-0.210449,-0.0144653,-0.000915527,-1.64258,0.246399,24.3039,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,99,0.977478,-0.210449,-0.0144653,-0.000915527,-1.64258,0.246399,24.3039,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,100,0.977295,-0.211304,-0.0144043,-0.000915527,-1.63552,0.246353,24.4041,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,135,0.977295,-0.211304,-0.0144043,-0.000915527,-1.63552,0.246353,24.4041,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,236,0.977112,-0.212219,-0.0144043,-0.000976562,-1.6368,0.241043,24.511,-0.0078125,0,0.5,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,237,0.977112,-0.212219,-0.0144043,-0.000976562,-1.6368,0.241043,24.511,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,238,0.976929,-0.213074,-0.0144043,-0.0010376,-1.63809,0.235641,24.6111,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,249,0.976929,-0.213074,-0.0144043,-0.0010376,-1.63809,0.235641,24.6111,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,82,0
2017/01/16,15:55:04,4,250,0.976685,-0.213989,-0.0144043,-0.00109863,-1.63929,0.230362,24.7195,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,82,0
2017/01/16,15:55:04,4,286,0.976685,-0.213989,-0.0144043,-0.00109863,-1.63929,0.230362,24.7195,-0.0078125,0,0.492188,-0.0078125,0,0,82,0
2017/01/16,15:55:04,4,350,0.976501,-0.214844,-0.0145264,-0.0012207,-1.65577,0.221146,24.8195,-0.0078125,0,0.5,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,351,0.976501,-0.214844,-0.0145264,-0.0012207,-1.65577,0.221146,24.8195,-0.0078125,0,0.5,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,386,0.976318,-0.215698,-0.0145874,-0.00140381,-1.66694,0.203598,24.9195,-0.0078125,0,0.492188,-0.0078125,-0.0078125,0,83,0
2017/01/16,15:55:04,4,387,0.976318,-0.215698,-0.0145874,-0.00140381,-1.66694,0.203598,24.9195,-0.0078125,0,0.5,-0.0078125,-0.0078125,0,82,0
