SensorId, TimeStamp (s), FrameNumber, AccX (g), AccY (g), AccZ (g), GyroX (deg/s), GyroY (deg/s), GyroZ (deg/s), MagX (uT), MagY (uT), MagZ (uT), EulerX (deg), EulerY (deg), EulerZ (deg), QuatW, QuatX, QuatY, QuatZ, LinAccX (g), LinAccY (g), LinAccZ (g), Pressure (kPa), Altitude (m), Temperature (degC), HeaveMotion (m)
0, 0.0650, 20, -0.4616, 0.2007, -0.8623, -0.1926, -0.1733, -0.2899, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, -0.0007, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0675, 21, -0.4698, 0.1887, -0.8737, -0.3276, 0.1010, 0.0470, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0001, -0.0008, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0700, 22, -0.4658, 0.2084, -0.8701, -0.1263, 0.0506, 0.4520, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0008, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0725, 23, -0.4737, 0.2163, -0.8625, -0.3985, 0.4422, 0.2452, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0001, -0.0008, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0750, 24, -0.4618, 0.1966, -0.8738, -0.1339, 0.0886, -0.7727, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0775, 25, -0.4659, 0.1965, -0.8776, -0.1228, -0.4468, -0.4895, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0800, 26, -0.4738, 0.1925, -0.8776, 0.1336, 0.1151, -0.0987, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0001, -0.0009, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0825, 27, -0.4736, 0.2008, -0.8585, 0.1962, 0.3952, 0.1661, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0001, -0.0009, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0850, 28, -0.4817, 0.2046, -0.8624, 0.3856, 0.7299, -0.3209, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0001, -0.0009, 0.0028, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0875, 29, -0.4697, 0.2084, -0.8662, -0.1322, 0.1696, -0.2305, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0001, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0900, 30, -0.4696, 0.2125, -0.8586, -0.4087, 0.9082, -0.1046, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0010, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0925, 31, -0.4857, 0.1966, -0.8661, 0.2034, -0.0113, 0.1746, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0001, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0950, 32, -0.4697, 0.2164, -0.8586, -0.0711, 0.4431, -0.2375, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.0975, 33, -0.4736, 0.2125, -0.8586, 0.3234, 0.4514, -0.5177, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0001, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1025, 34, -0.4818, 0.2122, -0.8701, 0.3288, 0.2564, -0.1737, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0001, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1050, 35, -0.4578, 0.2005, -0.8738, 0.5292, 0.2754, 0.2979, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0001, -0.0010, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1075, 36, -0.4816, 0.2125, -0.8586, -0.2001, 0.3786, 0.1065, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0002, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1100, 37, -0.4816, 0.2086, -0.8547, -0.3999, 0.5827, 0.4462, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0002, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1125, 38, -0.4737, 0.2045, -0.8662, -0.0719, 0.5125, -0.1710, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0002, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1150, 39, -0.4738, 0.2005, -0.8700, 0.2087, -0.3534, 0.0458, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0002, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1175, 40, -0.4816, 0.1967, -0.8623, 0.5321, -0.0782, -0.3067, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0002, -0.0008, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1200, 41, -0.4739, 0.1925, -0.8814, 0.1299, 0.1713, -0.5758, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0001, -0.0008, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1225, 42, -0.4738, 0.1925, -0.8776, -0.2638, 0.3133, 0.3132, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0001, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1250, 43, -0.4737, 0.1888, -0.8699, -0.4625, 0.1555, -0.2915, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, -0.0009, 0.0029, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1350, 44, -0.4733, 0.2011, -0.8393, -0.5930, -0.0627, -0.6922, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, -0.0009, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1375, 45, -0.4696, 0.1968, -0.8623, -0.1269, -0.1725, -0.3593, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, 0.0000, -0.0009, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1400, 46, -0.4696, 0.1968, -0.8623, 0.3317, 0.0498, -0.3053, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0009, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1425, 47, -0.4817, 0.1967, -0.8661, 0.5316, -0.0072, -0.1721, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0001, -0.0009, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1450, 48, -0.4694, 0.1971, -0.8469, -0.7179, -0.1817, 0.1970, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0008, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1475, 49, -0.4696, 0.2048, -0.8547, -0.3901, -0.1792, -0.2178, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0008, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1525, 50, -0.4696, 0.2008, -0.8585, -0.0672, 0.0944, -0.6382, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0008, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
0, 0.1550, 51, -0.4779, 0.2003, -0.8815, -0.2620, -0.0453, -0.4953, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 1.0000, -0.0000, -0.0008, 0.0030, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000, 0.0000
